,Year,Month,Day,startdate,timeDelt,startweekday,totalRents,timeDelt_sq,holiday,date,station,precip,tmax,tmin,tmax_sq,tmin_sq,startdate2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
582,2016,8,9,2016-08-09,221,1,12424,48841,0.0,,USC00186350,0.0,91.0,66.0,8281.0,4356.0,2016-08-09,0,1,0,0,0,0,0
583,2016,8,10,2016-08-10,222,2,12258,49284,0.0,,USC00186350,0.0,83.0,73.0,6889.0,5329.0,2016-08-10,0,0,1,0,0,0,0
584,2016,8,11,2016-08-11,223,3,11466,49729,0.0,,USC00186350,0.0,94.0,79.0,8836.0,6241.0,2016-08-11,0,0,0,1,0,0,0
585,2016,8,12,2016-08-12,224,4,10853,50176,0.0,,USC00186350,0.0,95.0,80.0,9025.0,6400.0,2016-08-12,0,0,0,0,1,0,0
586,2016,8,13,2016-08-13,225,5,8717,50625,0.0,,USC00186350,0.0,96.0,81.0,9216.0,6561.0,2016-08-13,0,0,0,0,0,1,0
587,2016,8,14,2016-08-14,226,6,7708,51076,0.0,,USC00186350,0.0,98.0,81.0,9604.0,6561.0,2016-08-14,0,0,0,0,0,0,1
588,2016,8,15,2016-08-15,227,0,9240,51529,0.0,,USC00186350,0.0,99.0,74.0,9801.0,5476.0,2016-08-15,1,0,0,0,0,0,0
589,2016,8,16,2016-08-16,228,1,11316,51984,0.0,,USC00186350,0.7,96.0,74.0,9216.0,5476.0,2016-08-16,0,1,0,0,0,0,0
590,2016,8,17,2016-08-17,229,2,10988,52441,0.0,,USC00186350,0.02,94.0,79.0,8836.0,6241.0,2016-08-17,0,0,1,0,0,0,0
591,2016,8,18,2016-08-18,230,3,11821,52900,0.0,,USC00186350,0.87,94.0,74.0,8836.0,5476.0,2016-08-18,0,0,0,1,0,0,0
592,2016,8,19,2016-08-19,231,4,11915,53361,0.0,,USC00186350,0.0,92.0,72.0,8464.0,5184.0,2016-08-19,0,0,0,0,1,0,0
593,2016,8,20,2016-08-20,232,5,11534,53824,0.0,,USC00186350,0.0,92.0,72.0,8464.0,5184.0,2016-08-20,0,0,0,0,0,1,0
594,2016,8,21,2016-08-21,233,6,7252,54289,0.0,,USC00186350,0.0,93.0,72.0,8649.0,5184.0,2016-08-21,0,0,0,0,0,0,1
595,2016,8,22,2016-08-22,234,0,12349,54756,0.0,,USC00186350,0.61,92.0,67.0,8464.0,4489.0,2016-08-22,1,0,0,0,0,0,0
596,2016,8,23,2016-08-23,235,1,13042,55225,0.0,,USC00186350,0.0,85.0,64.0,7225.0,4096.0,2016-08-23,0,1,0,0,0,0,0
597,2016,8,24,2016-08-24,236,2,12753,55696,0.0,,USC00186350,0.0,86.0,64.0,7396.0,4096.0,2016-08-24,0,0,1,0,0,0,0
598,2016,8,25,2016-08-25,237,3,12524,56169,0.0,,USC00186350,0.0,88.0,65.0,7744.0,4225.0,2016-08-25,0,0,0,1,0,0,0
599,2016,8,26,2016-08-26,238,4,11296,56644,0.0,,USC00186350,0.0,88.0,71.0,7744.0,5041.0,2016-08-26,0,0,0,0,1,0,0
600,2016,8,27,2016-08-27,239,5,11197,57121,0.0,,USC00186350,0.0,95.0,76.0,9025.0,5776.0,2016-08-27,0,0,0,0,0,1,0
601,2016,8,28,2016-08-28,240,6,10528,57600,0.0,,USC00186350,0.0,93.0,72.0,8649.0,5184.0,2016-08-28,0,0,0,0,0,0,1
602,2016,8,29,2016-08-29,241,0,11433,58081,0.0,,USC00186350,0.0,92.0,71.0,8464.0,5041.0,2016-08-29,1,0,0,0,0,0,0
603,2016,8,30,2016-08-30,242,1,12216,58564,0.0,,USC00186350,0.0,93.0,72.0,8649.0,5184.0,2016-08-30,0,1,0,0,0,0,0
604,2016,8,31,2016-08-31,243,2,11613,59049,0.0,,USC00186350,0.0,92.0,68.0,8464.0,4624.0,2016-08-31,0,0,1,0,0,0,0
605,2016,9,1,2016-09-01,244,3,9998,59536,0.0,,USC00186350,0.07,93.0,69.0,8649.0,4761.0,2016-09-01,0,0,0,1,0,0,0
606,2016,9,2,2016-09-02,245,4,12715,60025,0.0,,USC00186350,0.0,83.0,65.0,6889.0,4225.0,2016-09-02,0,0,0,0,1,0,0
607,2016,9,3,2016-09-03,246,5,11027,60516,0.0,,USC00186350,0.0,81.0,66.0,6561.0,4356.0,2016-09-03,0,0,0,0,0,1,0
608,2016,9,4,2016-09-04,247,6,12790,61009,0.0,,USC00186350,0.07,81.0,67.0,6561.0,4489.0,2016-09-04,0,0,0,0,0,0,1
609,2016,9,5,2016-09-05,248,0,11220,61504,0.0,,USC00186350,0.0,83.0,60.0,6889.0,3600.0,2016-09-05,1,0,0,0,0,0,0
610,2016,9,6,2016-09-06,249,1,11752,62001,0.0,,USC00186350,0.0,88.0,71.0,7744.0,5041.0,2016-09-06,0,1,0,0,0,0,0
611,2016,9,7,2016-09-07,250,2,11028,62500,0.0,,USC00186350,0.0,93.0,68.0,8649.0,4624.0,2016-09-07,0,0,1,0,0,0,0
612,2016,9,8,2016-09-08,251,3,11470,63001,0.0,,USC00186350,0.03,93.0,71.0,8649.0,5041.0,2016-09-08,0,0,0,1,0,0,0
613,2016,9,9,2016-09-09,252,4,11415,63504,0.0,,USC00186350,0.0,96.0,73.0,9216.0,5329.0,2016-09-09,0,0,0,0,1,0,0
614,2016,9,10,2016-09-10,253,5,10376,64009,0.0,,USC00186350,0.0,96.0,73.0,9216.0,5329.0,2016-09-09,0,0,0,0,0,1,0
615,2016,9,11,2016-09-11,254,6,11585,64516,0.0,,USC00186350,0.0,95.0,78.0,9025.0,6084.0,2016-09-11,0,0,0,0,0,0,1
616,2016,9,12,2016-09-12,255,0,12311,65025,0.0,,USC00186350,0.0,86.0,63.0,7396.0,3969.0,2016-09-12,1,0,0,0,0,0,0
617,2016,9,13,2016-09-13,256,1,12805,65536,0.0,,USC00186350,0.0,85.0,63.0,7225.0,3969.0,2016-09-13,0,1,0,0,0,0,0
618,2016,9,14,2016-09-14,257,2,12525,66049,0.0,,USC00186350,0.0,89.0,63.0,7921.0,3969.0,2016-09-14,0,0,1,0,0,0,0
619,2016,9,15,2016-09-15,258,3,13273,66564,0.0,,USC00186350,0.0,94.0,70.0,8836.0,4900.0,2016-09-15,0,0,0,1,0,0,0
620,2016,9,16,2016-09-16,259,4,13211,67081,0.0,,USC00186350,0.0,78.0,64.0,6084.0,4096.0,2016-09-16,0,0,0,0,1,0,0
621,2016,9,17,2016-09-17,260,5,12902,67600,0.0,,USC00186350,0.0,80.0,64.0,6400.0,4096.0,2016-09-17,0,0,0,0,0,1,0
622,2016,9,18,2016-09-18,261,6,11347,68121,0.0,,USC00186350,0.0,84.0,69.0,7056.0,4761.0,2016-09-18,0,0,0,0,0,0,1
623,2016,9,19,2016-09-19,262,0,8464,68644,0.0,,USC00186350,0.02,86.0,73.0,7396.0,5329.0,2016-09-19,1,0,0,0,0,0,0
624,2016,9,20,2016-09-20,263,1,12630,69169,0.0,,USC00186350,0.39,83.0,73.0,6889.0,5329.0,2016-09-20,0,1,0,0,0,0,0
625,2016,9,21,2016-09-21,264,2,12489,69696,0.0,,USC00186350,0.0,80.0,71.0,6400.0,5041.0,2016-09-21,0,0,1,0,0,0,0
626,2016,9,22,2016-09-22,265,3,12730,70225,0.0,,USC00186350,0.0,83.0,65.0,6889.0,4225.0,2016-09-22,0,0,0,1,0,0,0
627,2016,9,23,2016-09-23,266,4,13342,70756,0.0,,USC00186350,0.0,83.0,63.0,6889.0,3969.0,2016-09-23,0,0,0,0,1,0,0
628,2016,9,24,2016-09-24,267,5,13106,71289,0.0,,USC00186350,0.0,92.0,62.0,8464.0,3844.0,2016-09-24,0,0,0,0,0,1,0
629,2016,9,25,2016-09-25,268,6,11949,71824,0.0,,USC00186350,0.0,78.0,54.0,6084.0,2916.0,2016-09-25,0,0,0,0,0,0,1
630,2016,9,26,2016-09-26,269,0,11452,72361,0.0,,USC00186350,0.0,76.0,58.0,5776.0,3364.0,2016-09-26,1,0,0,0,0,0,0
631,2016,9,27,2016-09-27,270,1,12357,72900,0.0,,USC00186350,0.31,74.0,62.0,5476.0,3844.0,2016-09-27,0,1,0,0,0,0,0
632,2016,9,28,2016-09-28,271,2,7727,73441,0.0,,USC00186350,0.0,78.0,62.0,6084.0,3844.0,2016-09-28,0,0,1,0,0,0,0
633,2016,9,29,2016-09-29,272,3,5886,73984,0.0,,USC00186350,1.3,79.0,62.0,6241.0,3844.0,2016-09-29,0,0,0,1,0,0,0
634,2016,9,30,2016-09-30,273,4,8526,74529,0.0,,USC00186350,0.59,73.0,70.0,5329.0,4900.0,2016-09-30,0,0,0,0,1,0,0
635,2016,10,1,2016-10-01,274,5,6629,75076,0.0,,USC00186350,0.06,76.0,70.0,5776.0,4900.0,2016-10-01,0,0,0,0,0,1,0
636,2016,10,2,2016-10-02,275,6,10444,75625,0.0,,USC00186350,0.09,80.0,72.0,6400.0,5184.0,2016-10-02,0,0,0,0,0,0,1
637,2016,10,3,2016-10-03,276,0,12301,76176,0.0,,USC00186350,0.0,79.0,66.0,6241.0,4356.0,2016-10-03,1,0,0,0,0,0,0
638,2016,10,4,2016-10-04,277,1,12794,76729,0.0,,USC00186350,0.0,77.0,56.0,5929.0,3136.0,2016-10-04,0,1,0,0,0,0,0
639,2016,10,5,2016-10-05,278,2,12590,77284,0.0,,USC00186350,0.0,76.0,56.0,5776.0,3136.0,2016-10-05,0,0,1,0,0,0,0
640,2016,10,6,2016-10-06,279,3,12362,77841,0.0,,USC00186350,0.0,72.0,56.0,5184.0,3136.0,2016-10-06,0,0,0,1,0,0,0
641,2016,10,7,2016-10-07,280,4,13195,78400,0.0,,USC00186350,0.0,70.0,60.0,4900.0,3600.0,2016-10-07,0,0,0,0,1,0,0
642,2016,10,8,2016-10-08,281,5,5125,78961,0.0,,USC00186350,0.0,74.0,61.0,5476.0,3721.0,2016-10-08,0,0,0,0,0,1,0
643,2016,10,9,2016-10-09,282,6,10026,79524,0.0,,USC00186350,0.37,74.0,56.0,5476.0,3136.0,2016-10-09,0,0,0,0,0,0,1
644,2016,10,10,2016-10-10,283,0,10415,80089,0.0,,USC00186350,0.0,69.0,48.0,4761.0,2304.0,2016-10-10,1,0,0,0,0,0,0
645,2016,10,11,2016-10-11,284,1,11529,80656,0.0,,USC00186350,0.0,66.0,41.0,4356.0,1681.0,2016-10-11,0,1,0,0,0,0,0
646,2016,10,12,2016-10-12,285,2,11797,81225,0.0,,USC00186350,0.0,68.0,41.0,4624.0,1681.0,2016-10-12,0,0,1,0,0,0,0
647,2016,10,13,2016-10-13,286,3,12239,81796,0.0,,USC00186350,0.0,72.0,45.0,5184.0,2025.0,2016-10-13,0,0,0,1,0,0,0
648,2016,10,14,2016-10-14,287,4,12471,82369,0.0,,USC00186350,0.0,73.0,44.0,5329.0,1936.0,2016-10-14,0,0,0,0,1,0,0
649,2016,10,15,2016-10-15,288,5,12319,82944,0.0,,USC00186350,0.0,65.0,43.0,4225.0,1849.0,2016-10-15,0,0,0,0,0,1,0
650,2016,10,16,2016-10-16,289,6,11253,83521,0.0,,USC00186350,0.0,70.0,47.0,4900.0,2209.0,2016-10-16,0,0,0,0,0,0,1
651,2016,10,17,2016-10-17,290,0,11905,84100,0.0,,USC00186350,0.0,74.0,54.0,5476.0,2916.0,2016-10-17,1,0,0,0,0,0,0
652,2016,10,18,2016-10-18,291,1,12986,84681,0.0,,USC00186350,0.0,83.0,59.0,6889.0,3481.0,2016-10-18,0,1,0,0,0,0,0
653,2016,10,19,2016-10-19,292,2,12921,85264,0.0,,USC00186350,0.0,84.0,62.0,7056.0,3844.0,2016-10-19,0,0,1,0,0,0,0
654,2016,10,20,2016-10-20,293,3,13020,85849,0.0,,USC00186350,0.0,87.0,67.0,7569.0,4489.0,2016-10-20,0,0,0,1,0,0,0
655,2016,10,21,2016-10-21,294,4,10585,86436,0.0,,USC00186350,0.0,84.0,66.0,7056.0,4356.0,2016-10-21,0,0,0,0,1,0,0
656,2016,10,22,2016-10-22,295,5,8904,87025,0.0,,USC00186350,0.32,80.0,53.0,6400.0,2809.0,2016-10-22,0,0,0,0,0,1,0
657,2016,10,23,2016-10-23,296,6,9605,87616,0.0,,USC00186350,0.0,60.0,47.0,3600.0,2209.0,2016-10-23,0,0,0,0,0,0,1
658,2016,10,24,2016-10-24,297,0,10800,88209,0.0,,USC00186350,0.0,68.0,48.0,4624.0,2304.0,2016-10-24,1,0,0,0,0,0,0
659,2016,10,25,2016-10-25,298,1,11181,88804,0.0,,USC00186350,0.0,71.0,42.0,5041.0,1764.0,2016-10-25,0,1,0,0,0,0,0
660,2016,10,26,2016-10-26,299,2,10697,89401,0.0,,USC00186350,0.0,63.0,36.0,3969.0,1296.0,2016-10-26,0,0,1,0,0,0,0
661,2016,10,27,2016-10-27,300,3,9280,90000,0.0,,USC00186350,0.0,58.0,36.0,3364.0,1296.0,2016-10-27,0,0,0,1,0,0,0
662,2016,10,28,2016-10-28,301,4,10627,90601,0.0,,USC00186350,0.06,64.0,47.0,4096.0,2209.0,2016-10-28,0,0,0,0,1,0,0
663,2016,10,29,2016-10-29,302,5,11615,91204,0.0,,USC00186350,0.0,63.0,40.0,3969.0,1600.0,2016-10-29,0,0,0,0,0,1,0
664,2016,10,30,2016-10-30,303,6,10902,91809,0.0,,USC00186350,0.0,74.0,45.0,5476.0,2025.0,2016-10-30,0,0,0,0,0,0,1
665,2016,10,31,2016-10-31,304,0,10726,92416,0.0,,USC00186350,0.03,80.0,49.0,6400.0,2401.0,2016-10-31,1,0,0,0,0,0,0
666,2016,11,1,2016-11-01,305,1,11369,93025,0.0,,USC00186350,0.0,62.0,42.0,3844.0,1764.0,2016-11-01,0,1,0,0,0,0,0
667,2016,11,2,2016-11-02,306,2,12123,93636,0.0,,USC00186350,0.0,60.0,45.0,3600.0,2025.0,2016-11-02,0,0,1,0,0,0,0
668,2016,11,3,2016-11-03,307,3,11958,94249,0.0,,USC00186350,0.0,74.0,54.0,5476.0,2916.0,2016-11-03,0,0,0,1,0,0,0
669,2016,11,4,2016-11-04,308,4,11980,94864,0.0,,USC00186350,0.0,80.0,54.0,6400.0,2916.0,2016-11-04,0,0,0,0,1,0,0
670,2016,11,5,2016-11-05,309,5,11303,95481,0.0,,USC00186350,0.0,64.0,37.0,4096.0,1369.0,2016-11-05,0,0,0,0,0,1,0
671,2016,11,6,2016-11-06,310,6,9840,96100,0.0,,USC00186350,0.0,68.0,46.0,4624.0,2116.0,2016-11-06,0,0,0,0,0,0,1
672,2016,11,7,2016-11-07,311,0,10155,96721,0.0,,USC00186350,0.0,69.0,40.0,4761.0,1600.0,2016-11-07,1,0,0,0,0,0,0
673,2016,11,8,2016-11-08,312,1,12026,97344,0.0,,USC00186350,0.0,61.0,35.0,3721.0,1225.0,2016-11-08,0,1,0,0,0,0,0
674,2016,11,9,2016-11-09,313,2,7399,97969,0.0,,USC00186350,0.03,69.0,36.0,4761.0,1296.0,2016-11-09,0,0,1,0,0,0,0
675,2016,11,10,2016-11-10,314,3,10251,98596,0.0,,USC00186350,0.14,69.0,36.0,4761.0,1296.0,2016-11-10,0,0,0,1,0,0,0
676,2016,11,11,2016-11-11,315,4,9848,99225,0.0,,USC00186350,0.0,61.0,38.0,3721.0,1444.0,2016-11-11,0,0,0,0,1,0,0
677,2016,11,12,2016-11-12,316,5,8327,99856,0.0,,USC00186350,0.0,65.0,35.0,4225.0,1225.0,2016-11-12,0,0,0,0,0,1,0
678,2016,11,13,2016-11-13,317,6,8155,100489,0.0,,USC00186350,0.0,53.0,31.0,2809.0,961.0,2016-11-13,0,0,0,0,0,0,1
679,2016,11,14,2016-11-14,318,0,9210,101124,0.0,,USC00186350,0.0,64.0,32.0,4096.0,1024.0,2016-11-14,1,0,0,0,0,0,0
680,2016,11,15,2016-11-15,319,1,10395,101761,0.0,,USC00186350,0.0,58.0,32.0,3364.0,1024.0,2016-11-15,0,1,0,0,0,0,0
681,2016,11,16,2016-11-16,320,2,10046,102400,0.0,,USC00186350,0.0,64.0,37.0,4096.0,1369.0,2016-11-16,0,0,1,0,0,0,0
682,2016,11,17,2016-11-17,321,3,10495,103041,0.0,,USC00186350,0.02,64.0,37.0,4096.0,1369.0,2016-11-17,0,0,0,1,0,0,0
683,2016,11,18,2016-11-18,322,4,11253,103684,0.0,,USC00186350,0.0,62.0,37.0,3844.0,1369.0,2016-11-18,0,0,0,0,1,0,0
684,2016,11,19,2016-11-19,323,5,8247,104329,0.0,,USC00186350,0.0,72.0,37.0,5184.0,1369.0,2016-11-19,0,0,0,0,0,1,0
685,2016,11,20,2016-11-20,324,6,3826,104976,0.0,,USC00186350,0.0,71.0,38.0,5041.0,1444.0,2016-11-20,0,0,0,0,0,0,1
686,2016,11,21,2016-11-21,325,0,6826,105625,0.0,,USC00186350,0.0,46.0,35.0,2116.0,1225.0,2016-11-21,1,0,0,0,0,0,0
687,2016,11,22,2016-11-22,326,1,7626,106276,0.0,,USC00186350,0.0,45.0,32.0,2025.0,1024.0,2016-11-22,0,1,0,0,0,0,0
688,2016,11,23,2016-11-23,327,2,6903,106929,0.0,,USC00186350,0.0,49.0,27.0,2401.0,729.0,2016-11-23,0,0,1,0,0,0,0
689,2016,11,24,2016-11-24,328,3,3328,107584,0.0,,USC00186350,0.0,52.0,27.0,2704.0,729.0,2016-11-24,0,0,0,1,0,0,0
690,2016,11,25,2016-11-25,329,4,5831,108241,0.0,,USC00186350,0.0,61.0,43.0,3721.0,1849.0,2016-11-25,0,0,0,0,1,0,0
691,2016,11,26,2016-11-26,330,5,4991,108900,0.0,,USC00186350,0.0,59.0,41.0,3481.0,1681.0,2016-11-26,0,0,0,0,0,1,0
692,2016,11,27,2016-11-27,331,6,4867,109561,0.0,,USC00186350,0.0,51.0,34.0,2601.0,1156.0,2016-11-27,0,0,0,0,0,0,1
693,2016,11,28,2016-11-28,332,0,8027,110224,0.0,,USC00186350,0.0,52.0,30.0,2704.0,900.0,2016-11-28,1,0,0,0,0,0,0
694,2016,11,29,2016-11-29,333,1,6331,110889,0.0,,USC00186350,0.03,54.0,30.0,2916.0,900.0,2016-11-29,0,1,0,0,0,0,0
695,2016,11,30,2016-11-30,334,2,6170,111556,0.0,,USC00186350,0.16,65.0,49.0,4225.0,2401.0,2016-11-30,0,0,1,0,0,0,0
696,2016,12,1,2016-12-01,335,3,9131,112225,0.0,,USC00186350,0.63,74.0,51.0,5476.0,2601.0,2016-12-01,0,0,0,1,0,0,0
697,2016,12,2,2016-12-02,336,4,8411,112896,0.0,,USC00186350,0.0,57.0,43.0,3249.0,1849.0,2016-12-02,0,0,0,0,1,0,0
698,2016,12,3,2016-12-03,337,5,6209,113569,0.0,,USC00186350,0.0,52.0,42.0,2704.0,1764.0,2016-12-03,0,0,0,0,0,1,0
699,2016,12,4,2016-12-04,338,6,5264,114244,0.0,,USC00186350,0.0,50.0,37.0,2500.0,1369.0,2016-12-04,0,0,0,0,0,0,1
700,2016,12,5,2016-12-05,339,0,8210,114921,0.0,,USC00186350,0.34,47.0,40.0,2209.0,1600.0,2016-12-05,1,0,0,0,0,0,0
701,2016,12,6,2016-12-06,340,1,3893,115600,0.0,,USC00186350,0.0,55.0,41.0,3025.0,1681.0,2016-12-06,0,1,0,0,0,0,0
702,2016,12,7,2016-12-07,341,2,8655,116281,0.0,,USC00186350,1.06,51.0,41.0,2601.0,1681.0,2016-12-07,0,0,1,0,0,0,0
703,2016,12,8,2016-12-08,342,3,7993,116964,0.0,,USC00186350,0.0,50.0,32.0,2500.0,1024.0,2016-12-08,0,0,0,1,0,0,0
704,2016,12,9,2016-12-09,343,4,6419,117649,0.0,,USC00186350,0.0,47.0,30.0,2209.0,900.0,2016-12-09,0,0,0,0,1,0,0
705,2016,12,10,2016-12-10,344,5,4202,118336,0.0,,USC00186350,0.0,39.0,28.0,1521.0,784.0,2016-12-10,0,0,0,0,0,1,0
706,2016,12,11,2016-12-11,345,6,3815,119025,0.0,,USC00186350,0.0,36.0,25.0,1296.0,625.0,2016-12-11,0,0,0,0,0,0,1
707,2016,12,12,2016-12-12,346,0,7037,119716,0.0,,USC00186350,0.17,46.0,31.0,2116.0,961.0,2016-12-12,1,0,0,0,0,0,0
708,2016,12,13,2016-12-13,347,1,7743,120409,0.0,,USC00186350,0.0,54.0,36.0,2916.0,1296.0,2016-12-13,0,1,0,0,0,0,0
709,2016,12,14,2016-12-14,348,2,7610,121104,0.0,,USC00186350,0.0,47.0,36.0,2209.0,1296.0,2016-12-14,0,0,1,0,0,0,0
710,2016,12,15,2016-12-15,349,3,4556,121801,0.0,,USC00186350,0.0,47.0,28.0,2209.0,784.0,2016-12-15,0,0,0,1,0,0,0
711,2016,12,16,2016-12-16,350,4,4517,122500,0.0,,USC00186350,0.0,28.0,16.0,784.0,256.0,2016-12-16,0,0,0,0,1,0,0
712,2016,12,17,2016-12-17,351,5,2319,123201,0.0,,USC00186350,0.8,30.0,17.0,900.0,289.0,2016-12-17,0,0,0,0,0,1,0
713,2016,12,18,2016-12-18,352,6,3313,123904,0.0,,USC00186350,0.07,60.0,17.0,3600.0,289.0,2016-12-18,0,0,0,0,0,0,1
714,2016,12,19,2016-12-19,353,0,6328,124609,0.0,,USC00186350,0.0,65.0,31.0,4225.0,961.0,2016-12-19,1,0,0,0,0,0,0
715,2016,12,20,2016-12-20,354,1,6106,125316,0.0,,USC00186350,0.0,36.0,22.0,1296.0,484.0,2016-12-20,0,1,0,0,0,0,0
716,2016,12,21,2016-12-21,355,2,6587,126025,0.0,,USC00186350,0.0,37.0,23.0,1369.0,529.0,2016-12-21,0,0,1,0,0,0,0
717,2016,12,22,2016-12-22,356,3,6187,126736,0.0,,USC00186350,0.0,49.0,26.0,2401.0,676.0,2016-12-22,0,0,0,1,0,0,0
718,2016,12,23,2016-12-23,357,4,4209,127449,0.0,,USC00186350,0.0,57.0,28.0,3249.0,784.0,2016-12-23,0,0,0,0,1,0,0
719,2016,12,24,2016-12-24,358,5,1372,128164,0.0,,USC00186350,0.55,47.0,29.0,2209.0,841.0,2016-12-24,0,0,0,0,0,1,0
720,2016,12,25,2016-12-25,359,6,2155,128881,0.0,,USC00186350,0.08,51.0,34.0,2601.0,1156.0,2016-12-25,0,0,0,0,0,0,1
721,2016,12,26,2016-12-26,360,0,2361,129600,0.0,,USC00186350,0.0,50.0,32.0,2500.0,1024.0,2016-12-26,1,0,0,0,0,0,0
722,2016,12,27,2016-12-27,361,1,5803,130321,0.0,,USC00186350,0.0,57.0,39.0,3249.0,1521.0,2016-12-27,0,1,0,0,0,0,0
723,2016,12,28,2016-12-28,362,2,6396,131044,0.0,,USC00186350,0.0,65.0,37.0,4225.0,1369.0,2016-12-28,0,0,1,0,0,0,0
724,2016,12,29,2016-12-29,363,3,4254,131769,0.0,,USC00186350,0.24,49.0,32.0,2401.0,1024.0,2016-12-29,0,0,0,1,0,0,0
725,2016,12,30,2016-12-30,364,4,4447,132496,0.0,,USC00186350,0.0,50.0,34.0,2500.0,1156.0,2016-12-30,0,0,0,0,1,0,0
726,2016,12,31,2016-12-31,365,5,3217,133225,0.0,,USC00186350,0.0,42.0,27.0,1764.0,729.0,2016-12-31,0,0,0,0,0,1,0
